proteinID	Result_Value	Result_Type	Dose	DoseUnit	Repeat	Temperature	ProjectName	ExperimentName	SampleGroup	SampleName
Protein_5	3579.8	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_5	6565.8	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_5	17598	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_5	22850	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_5	24840	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_5	16109	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_5	480.88	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	601.39	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	1346.8	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	1702.9	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	3897.1	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	5560	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	11021	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	13924	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	15224	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_5	14069	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	195.36	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	223.6	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	370.26	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	231.76	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	136.52	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	574.01	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	1484.1	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	1106.8	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	948.26	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_6	108.26	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_6	199.35	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_6	250.19	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_6	696.52	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_6	795.6	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_6	807.85	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_6	1020	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_6	283.33	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	55.755	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	98.422	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	310.73	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	1310.6	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	1986	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	3923.3	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	5177.9	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	6271.9	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	4818.7	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_6	221.41	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	268.26	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	368.14	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	257.82	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	781.15	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	1543.8	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	3689.6	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	3331.8	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	5346.7	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_6	4168.8	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_7	2212.2	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	3850.6	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	2825.2	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	3610.4	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	4869.2	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	8425.8	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	15409	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	18260	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	22587	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	26650	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_7	1452.4	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	1238.1	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	2443.6	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	3325.6	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	6565.7	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	6089.1	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	15860	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	25876	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	28123	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	27701	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_7	766.83	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	497	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	881.12	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	977.98	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	1485.8	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	2248.4	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	4648.1	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	6198.7	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	7191.3	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	4916.4	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_7	750.92	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	278.98	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	631.32	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	673.08	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	1175	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	1232.2	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	3865.5	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	5652.4	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	6316.5	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_7	4885.4	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	238.3	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	389.78	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	275.08	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	346.13	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	445.04	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	1942.5	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	2700.2	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	2752.3	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	3491.1	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	3767.9	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_8	2078.8	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	1760.5	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	2330.1	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	3005.2	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	5494.1	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	6642.3	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	13960	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	20953	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	22794	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	25622	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_8	571.91	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	561.86	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	558.68	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	444.18	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	923.57	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	3339.9	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	4509.1	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	6066.7	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	6942.2	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	5343.2	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_8	3635.4	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	5228.5	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	4743.3	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	7612	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	10827	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	12360	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	18915	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	31036	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	23981	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	33892	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_8	497.1	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	252.34	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	441	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	286.09	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	603.8	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	1127.9	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	2714.7	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	3660.5	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	6204.5	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	4051.5	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_8	874.9	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	506.99	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	664.81	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	375.55	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	965.15	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	1724	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	3057.2	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	2583.4	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	5254.2	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_8	3410.6	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	15279	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	28676	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	30918	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	54933	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	75022	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	116820	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	119160	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	117590	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	130730	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	151250	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_9	19297	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	21249	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	31360	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	43988	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	97692	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	68167	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	105370	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	136560	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	138450	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	144310	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_9	14209	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	14370	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	18662	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	25107	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	52470	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	66519	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	89836	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	103260	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	121600	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	80716	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_9	10064	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	18328	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	20563	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	31003	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	64738	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	57624	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	74120	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	83752	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	72026	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	73984	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_9	10670	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	8244.4	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	10905	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	17449	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	36248	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	31918	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	51637	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	58735	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	64262	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	43992	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_9	14139	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	13599	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	22341	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	28919	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	58132	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	45567	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	76724	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	56731	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	90279	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_9	58655	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_10	2232.4	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	4175.1	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	4002.2	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	6438.6	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	7434.3	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	10969	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	13566	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	12398	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	13126	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	16275	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_10	3727.5	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	3361.5	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	5063.3	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	5140.1	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	9280.6	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	5096.3	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	10162	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	12298	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	10907	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	11533	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_10	1614.9	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	1972.6	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	1875.6	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	1982.5	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	3221.7	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	3528	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	5268.3	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	6466.2	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	7407.6	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	5823.9	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_10	1516.2	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	2375.9	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	2203.1	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	2210.8	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	2943.3	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	2932.5	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	4819.9	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	5573.1	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	4623	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_10	5664.3	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
