proteinID	Result_Value	Result_Type	Dose	DoseUnit	Repeat	Temperature	ProjectName	ExperimentName	SampleGroup	SampleName
Protein_73	1786200	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_73	1788800	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_73	1539600	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_73	793740	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_73	983750	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_73	1316400	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_73	341390	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_73	959400	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_73	2380800	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_73	1240000	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	482960	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	1146000	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	1156400	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	535190	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	1011000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	539000	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	973260	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	739220	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_74	586980	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_74	1025600	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_74	559230	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_74	1481200	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_74	226150	Intensity	100000	nM	1	54.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_74	354870	Intensity	100000	nM	1	58.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_74	460510	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_74	1513800	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_74	1229300	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_74	1566200	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_74	1280500	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_74	300340	Intensity	1000	nM	1	54.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_74	498470	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_74	1228000	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_74	1361100	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_74	1452100	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_74	1205800	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_74	1367900	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_74	344840	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_74	455720	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	891860	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	602550	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	808840	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	926400	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	1369400	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	429500	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_74	536970	Intensity	0	nM	1	58.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_75	6167300	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	5003700	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	5883200	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	4720200	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	4808600	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	39582000	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	2617600	Intensity	1000000	nM	1	61.8	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	946750	Intensity	1000000	nM	1	64.7	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_75	5889500	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	5711400	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	5480200	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	31840000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	5919300	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	40268000	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	3857300	Intensity	100000	nM	1	58.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	661900	Intensity	100000	nM	1	64.7	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	454050	Intensity	100000	nM	1	67	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_75	40248000	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_75	35141000	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_75	7129800	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_75	37051000	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_75	3668800	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_75	35734000	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_75	4518000	Intensity	1000	nM	1	54.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_75	40907000	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_75	5667000	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_75	6152200	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_75	6053300	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_75	2527300	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_75	6237300	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_75	3095800	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_75	42506000	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_75	36493000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_75	5377300	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_75	3844600	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_75	32785000	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_75	36473000	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_75	4800900	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_76	3747700	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_76	6090600	Intensity	1000000	nM	1	61.8	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_76	4019200	Intensity	1000000	nM	1	64.7	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_76	2677700	Intensity	1000000	nM	1	66.2	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_76	3339200	Intensity	1000000	nM	1	67	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_76	3739300	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_76	3812700	Intensity	100000	nM	1	58.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_76	5819100	Intensity	100000	nM	1	61.8	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_76	2729900	Intensity	100000	nM	1	64.7	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_76	2429500	Intensity	100000	nM	1	66.2	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_76	2012000	Intensity	100000	nM	1	67	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_76	518010	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	929230	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	2167300	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	3741800	Intensity	1000	nM	1	58.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	7270200	Intensity	1000	nM	1	61.8	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	3140500	Intensity	1000	nM	1	64.7	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	3080100	Intensity	1000	nM	1	66.2	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	2918200	Intensity	1000	nM	1	67	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_76	675650	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	1333800	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	590270	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	392960	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	3315600	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	5362700	Intensity	100	nM	1	61.8	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	4760400	Intensity	100	nM	1	64.7	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	3347200	Intensity	100	nM	1	66.2	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	2314200	Intensity	100	nM	1	67	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_76	2786100	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_76	6770800	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_76	5035100	Intensity	0	nM	1	61.8	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_76	4700900	Intensity	0	nM	1	64.7	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_76	6088000	Intensity	0	nM	1	66.2	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_76	2357300	Intensity	0	nM	1	67	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_77	5140100	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_77	4533000	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_77	4426400	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_77	2493600	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_77	3032800	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_77	4087700	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_77	2734000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_77	2648700	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_77	3297100	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_77	2422600	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_77	3449500	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_77	3532700	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_77	5767100	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_77	5931700	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_77	4906100	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_77	596860	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_77	295050	Intensity	100	nM	1	64.7	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_77	2351100	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_77	2337000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_77	1300400	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_77	2232900	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_77	107290	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	6652200	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	13868000	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	14312000	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	13512000	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	14976000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	11282000	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	2079300	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	578780	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	287790	Intensity	1000000	nM	1	67	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_78	5077100	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	15039000	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	14878000	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	14962000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	20138000	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	12249000	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	1689600	Intensity	100000	nM	1	54.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	461220	Intensity	100000	nM	1	67	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_78	4227100	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	10629000	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	12039000	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	14781000	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	13916000	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	11289000	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	3351500	Intensity	1000	nM	1	54.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	464990	Intensity	1000	nM	1	58.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	696560	Intensity	1000	nM	1	67	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_78	3555300	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	13340000	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	11698000	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	13551000	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	10668000	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	15971000	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	3790900	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	718440	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	643860	Intensity	100	nM	1	66.2	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_78	3122400	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	11642000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	10024000	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	11415000	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	10329000	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	12038000	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	830990	Intensity	0	nM	1	66.2	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_78	369490	Intensity	0	nM	1	67	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_79	1415700	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_79	1779700	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_79	1512100	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_79	1341600	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_79	581840	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_79	2873800	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_79	1009300	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_79	776910	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_79	1836300	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_79	1477200	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_79	2469600	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_79	1257800	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_79	901830	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_79	1639600	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_79	1852400	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_79	1841900	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_79	2051300	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_79	1688700	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_79	2041000	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_79	2677100	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_79	2172300	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_79	2288600	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_79	1050800	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_79	3317700	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_79	1146700	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_79	2051100	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_79	373540	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_79	1170900	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_79	2052200	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_79	2697600	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_80	7781300	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_80	8859200	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_80	7029400	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_80	5749200	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_80	10263000	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_80	9136700	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_80	5665000	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_80	7846100	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_80	2170100	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_80	7969100	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_80	9437100	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_80	2106600	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_80	8140600	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_80	10751000	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_80	8317700	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_80	8298700	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_80	8010000	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_80	128520	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_80	7620800	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_80	776300	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_80	5956000	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_80	981820	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_81	3127100	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	4623500	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	5179500	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	4670900	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	14762000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	7709900	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	385080	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	267900	Intensity	1000000	nM	1	61.8	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	295200	Intensity	1000000	nM	1	64.7	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_81	1840200	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_81	5338100	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_81	12539000	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_81	9992000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_81	15832000	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_81	9241300	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_81	421770	Intensity	100000	nM	1	54.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_81	1829900	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_81	5044600	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_81	8923400	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_81	6238500	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_81	13179000	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_81	4798600	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
